-5.26409,-0.580697,5.03807
-5.25662,0.150824,4.81857
-4.98583,-0.00402701,4.87778
-5.14134,0.0137296,4.86484
-5.15185,-0.215252,4.93188
-5.15185,-0.215252,4.93188
-4.72151,-0.620554,5.08457
-5.04957,-0.504732,5.03112
3.56635,1.22463,4.26163
-2.16654,-1.18641,5.18012
3.75265,1.01286,5.12296
0.34981,-1.2535,5.27618
3.78469,-0.896482,5.4754
-4.77762,-1.55787,5.15924
-3.95485,-1.57236,5.269
0.0917826,0.846503,4.59406
-1.59658,0.659023,4.59783
2.60673,1.01719,5.06664
1.28376,-0.226994,5.34042
2.58744,0.726377,5.14556
1.04558,0.871989,4.92865
1.51106,-0.358937,5.40051
-1.34163,-2.17759,5.37195
-1.73421,-1.77857,5.36979
-0.597493,-2.53912,5.49266
2.21664,0.869972,5.13033
2.92603,-0.723763,5.63308
3.40881,0.978738,5.14843
-1.0836,0.491346,4.60559
1.03621,-0.195389,5.01079
3.80255,-0.724312,5.6861
3.87604,-1.15014,5.80205
4.05823,-2.46752,9.46954
2.33206,-0.359865,5.42446
3.70586,-0.351123,5.52755
-1.40922,1.06614,4.4599
-6.06738,0.407636,4.91005
3.56406,1.16129,4.1424
-1.57975,1.07056,3.80942
-1.64215,0.978159,4.48161
1.3892,0.979352,5.0159
1.09729,0.789073,4.53144
1.13802,0.277696,5.16739
1.46721,1.235,3.81806
2.22871,0.97114,5.07182
1.66152,0.916296,5.05816
3.69207,0.870718,5.2014
1.40072,-0.0468504,5.3183
3.60012,-1.47512,5.71317
4.19115,1.6224,4.00518
3.61985,0.878963,5.23356
2.19286,0.857834,5.14651
-4.44366,-0.254281,5.01095
-5.26108,-0.436615,5.01399
-0.718473,-0.0539232,4.92225
2.24164,-1.68072,6.24753
2.87922,-1.5076,5.63792
2.1094,-1.59023,5.84881
3.92629,-1.35198,5.85365
2.69344,1.49406,3.86124
3.23939,1.28485,4.03707
-5.42235,0.90564,4.60464
-1.71451,0.885533,4.63755
-1.31369,0.687784,4.58139
3.72726,-0.243498,5.52779
-1.64132,-1.48663,5.17047
2.7853,-1.09011,5.79073
1.61962,-1.36451,5.6809
1.60673,-1.36805,5.69239
0.21653,-1.72591,5.38397
-0.871472,-2.3704,5.5144
3.5863,-1.53284,5.70743
4.32083,-1.51549,5.75938
1.32981,1.26848,2.59731
0.962131,1.40933,3.67571
-1.37625,1.14573,3.53997
2.75152,1.02506,5.09444
-0.420518,0.44701,4.64074
-12.3333,0.143843,7.97933
-11.3555,-0.308189,10.385
-4.38906,-0.265086,5.02115
3.0321,0.206723,5.34806
-3.51019,-0.755488,5.31516
-3.21178,-1.56277,5.29414
2.73697,-0.894271,5.69251
3.70323,-0.858691,5.72084
2.81766,-1.10542,5.75643
0.0927359,0.58204,4.65878
3.52494,1.14316,5.12169
-2.84377,-1.55749,5.30568
3.22527,-0.762103,5.20183
0.976127,-1.82215,5.26791
3.96053,0.979493,5.14614
1.44575,-1.53165,5.58677
-1.26006,1.13702,4.42432
3.82525,0.295843,5.34825
4.02524,-1.04214,5.77983
4.06911,0.668493,5.24916
4.09963,-1.52766,5.73609
1.04161,-0.289896,5.11993
1.29288,-1.25014,5.67194
3.79087,0.980157,5.13583
-0.944312,1.4152,3.95481
4.08025,0.417437,5.32861
-0.957831,1.35589,4.12465
2.56907,0.643925,5.16485
2.33902,-0.50541,5.50231
3.74805,0.357187,5.32949
0.780524,0.432871,4.70175
2.52153,0.0276428,5.38314
2.21664,0.869972,5.13033
-0.710603,0.31945,4.65204
2.9088,-0.0957118,5.46843
-5.61357,-1.5695,5.50594
3.63402,-0.974548,5.71442
3.63402,-0.974548,5.71442
1.77175,-2.34289,6.82355
1.33698,-0.477947,5.39484
3.19497,1.22955,4.0481
1.18157,0.846658,4.38792
1.42209,0.977437,4.96569
2.35882,-0.128536,5.31302
-0.617973,-2.49259,7.74642
1.75731,1.24279,2.6124
-2.83797,1.22187,3.61872
-2.07864,1.07987,3.89034
-3.26901,1.08429,3.71382
-1.68835,1.15086,4.47289
-0.985559,0.175607,4.69477
-5.16635,-0.358574,5.0184
-4.53701,-0.959042,5.34758
1.48422,-0.279142,5.40907
3.45056,-1.13899,5.8132
4.30763,-1.42042,5.93439
1.92795,-2.59945,7.26343
1.95276,-2.81698,7.11195
3.54475,1.58687,3.91916
3.79499,1.53319,4.12195
2.94263,1.29772,3.91136
-1.38961,1.30739,3.44853
-1.6098,1.26376,3.42755
-1.6098,1.26376,3.42755
2.71184,1.20582,4.02591
2.81438,1.12167,4.28212
2.74492,0.976049,5.08727
-0.386179,0.693346,4.55639
-0.201399,0.62162,4.63079
-0.225387,0.62353,4.64576
-0.230098,0.499078,4.61039
1.72027,0.548842,5.10785
-0.127483,-0.345448,4.9525
0.90917,-0.29323,5.01316
-5.29442,-1.36041,5.1899
-0.508913,-1.19155,5.20117
4.11988,-0.142015,6.4149
1.77503,1.16035,2.63873
0.954046,1.44054,3.65815
-1.28127,1.3093,3.56963
-2.04127,1.20669,3.5351
-4.71158,0.736281,4.69011
-6.09511,4.3884,20.8737
3.95532,0.772274,5.1819
-3.32353,0.267948,4.89347
1.32991,0.340177,5.17407
-4.08397,-0.307752,5.06237
3.05835,0.240677,5.30782
1.78268,-0.107636,5.34819
1.6996,-0.530502,5.4748
3.00391,-0.5953,5.56079
1.70752,-1.04754,5.61614
2.33936,-0.933466,5.62309
3.68866,-0.93521,5.75441
1.92469,-2.07319,6.68508
-0.36643,-3.03142,7.89588
3.64724,1.59352,4.05069
3.53244,1.3174,4.0467
2.82054,1.30697,3.89627
-2.6833,1.34046,3.56215
3.4755,1.12468,4.27813
3.48067,1.0798,4.2474
3.48067,1.0798,4.2474
2.47933,1.06853,4.30293
2.24629,1.06747,4.18108
-4.50855,3.75939,17.0819
1.34049,0.908187,4.47538
2.33625,0.963835,5.07824
2.12649,0.790993,5.11641
-1.26267,0.534875,4.55088
-5.02241,0.320312,4.85497
-0.449543,0.263866,4.67196
4.08839,0.543791,5.27777
0.744502,-0.0756325,4.90944
0.744502,-0.0756325,4.90944
-1.6139,-0.419889,4.9052
2.0907,0.0655112,5.42556
1.68918,-0.0594888,5.33416
-1.73236,-0.497841,4.97427
-2.2193,-1.3748,5.09974
3.76599,-0.135516,5.48692
3.39115,-0.643167,5.63853
-0.0463049,-2.20308,5.51112
4.36481,1.62256,4.01031
3.68283,1.61707,4.03875
1.23338,1.2208,2.34615
1.23338,1.2208,2.34615
3.02171,1.41566,3.87337
2.55046,1.46885,3.87696
1.23942,1.44759,3.67177
1.23942,1.44759,3.67177
1.42618,1.3802,3.73235
0.802185,1.28367,3.59495
-1.84135,1.27728,3.43016
-3.02202,1.42519,3.46133
3.27167,1.20133,4.0822
3.45908,1.11196,4.14025
3.18957,1.13302,4.15196
1.716,1.13284,3.94998
3.42417,1.07113,4.33793
1.91569,1.0394,4.13025
-2.40929,0.805869,3.95001
1.4225,0.969861,5.0589
-0.854349,0.486943,3.6681
2.64312,0.91444,5.08289
2.2089,0.853976,5.13003
-4.16337,0.490021,4.78482
-5.28457,0.423621,4.76878
4.10012,0.970387,5.86616
2.9874,0.614173,5.20498
-0.303623,0.273534,4.69122
4.08075,0.848162,6.28609
4.07713,0.759432,6.45515
4.13326,0.684065,5.28876
1.07294,0.236633,5.1691
-4.48208,-0.408816,4.96032
4.1056,0.594855,5.84918
4.13048,0.469679,5.36361
1.90487,0.131385,5.2809
3.17951,0.234848,5.31825
2.10847,0.145121,5.3822
1.09547,-0.166573,5.30348
1.03507,-0.103942,5.15594
1.02856,-0.187024,5.20441
1.02856,-0.187024,5.20441
1.8873,-0.582083,5.48375
1.1218,-0.712517,5.47534
3.74484,-0.362901,5.54983
3.32695,-0.542483,5.57074
2.23017,-0.843922,5.64146
2.08736,-0.859016,5.6864
2.50974,-1.01523,5.66702
4.08684,-0.579763,5.62447
4.13174,-1.07017,5.80828
-0.295737,-2.8108,8.38841
-0.923669,-3.01543,7.77138
4.09052,-1.26701,5.84137
4.3272,-1.50737,5.86497
1.67153,-2.78359,6.91786
3.66237,1.55278,4.09096
2.94217,1.53816,3.85366
3.00743,1.44648,3.8617
3.02582,1.43899,3.84483
0.933713,1.46006,3.68662
3.22054,1.35708,3.97046
-1.27388,1.3083,3.49174
-2.90996,1.49484,3.55268
-2.87114,1.40304,3.55427
3.11569,1.21663,4.0415
2.47941,1.19709,4.04184
1.26824,1.22202,3.78157
-2.89943,1.30438,3.58088
-3.14764,1.28806,3.5817
3.48127,1.15449,4.19657
2.85362,1.17446,4.127
2.82492,1.14379,4.28281
2.42621,1.16329,4.05931
1.37108,1.02725,3.92487
-1.97612,1.13607,3.68947
2.76632,1.07165,4.27163
1.84042,1.04482,4.09038
1.3121,0.97999,3.97214
-2.19603,0.924489,3.88783
-1.94012,0.813079,3.98359
0.456995,0.744546,4.66465
-4.67985,0.548735,4.74204
-4.70674,0.476087,4.77304
-4.70674,0.476087,4.77304
4.07195,1.17573,6.43871
4.11753,0.973234,5.15174
0.81807,0.677967,4.67249
0.330898,0.67917,4.69632
-4.53899,0.465813,4.77323
-4.53899,0.465813,4.77323
4.11242,1.00565,5.69746
4.11003,0.948659,5.92286
1.24383,0.663323,5.06624
-3.85121,0.245956,4.87767
-3.95119,0.190188,4.89005
-4.58405,0.182275,4.83045
-4.96078,0.183698,4.87176
0.640156,0.259228,4.78339
4.07812,0.736981,6.30632
4.12212,0.650814,5.26221
-10.0072,-0.162312,11.8205
-4.06135,-0.484076,5.10056
-4.57502,-0.414854,5.07391
3.3864,0.265963,5.32657
0.47692,-0.150108,4.92012
-0.803596,-0.655133,4.98288
-0.782952,-0.654133,4.97092
-4.65543,-1.2978,5.30262
-4.95534,-1.30495,5.30599
-5.32062,-1.36185,5.25297
4.12907,0.0894232,5.47886
-4.34349,-1.31239,5.38728
4.0938,-0.110004,6.17109
4.12828,-0.109573,5.54826
3.94971,-0.166034,5.49819
3.41753,-0.217655,5.56563
2.6747,-0.412181,5.47327
0.304441,-1.05245,5.23241
3.08872,-0.465823,5.52836
2.32246,-0.59984,5.52181
0.448564,-1.04603,5.20787
4.11898,-0.508761,5.61937
4.12403,-0.588785,5.69658
3.2825,-0.847272,5.66417
4.09094,-0.865034,6.43337
4.11743,-0.801166,5.70753
-0.7615,-2.25545,5.52812
3.38751,-1.15092,5.7891
1.62755,-1.95478,6.69735
4.29819,-1.46302,5.88115
4.34176,-1.52217,5.88679
1.93975,-2.7168,7.13498
3.82826,1.62046,4.09172
3.51211,1.49953,3.90924
3.19899,1.56556,3.89656
3.11502,1.47496,3.87726
1.77682,1.12314,2.63786
1.75623,1.15186,2.61647
1.32847,1.46646,3.69556
-1.8019,1.52379,3.43635
-2.25677,1.53092,3.46683
3.39809,1.27921,4.0344
-1.27894,1.37683,3.48815
-1.46662,1.29071,3.43942
-1.82147,1.42107,3.42467
-1.63684,1.29965,3.39572
-3.01985,1.36467,3.51019
3.025,1.25751,3.96978
-1.21515,1.27262,3.68414
-1.1655,1.26574,3.55802
-1.25485,1.21824,3.66586
-1.55172,1.13674,3.6129
-1.38685,1.245,3.49133
-1.38357,1.1883,3.48978
-1.38795,1.15868,3.48228
4.44352,1.20439,4.51257
3.54034,1.16717,4.27169
3.46523,1.1443,4.09687
1.93786,1.10233,4.06645
1.89217,1.11174,4.02505
-1.47759,1.05565,3.83631
-2.21923,1.0945,3.73228
3.31204,1.21685,5.03207
-2.19586,0.883387,3.89673
-5.3026,1.01492,4.52526
3.36082,1.13223,5.07022
1.44317,0.887978,4.28743
-2.29995,0.818192,3.98278
-5.09028,0.75752,4.66403
4.12893,1.03706,5.21388
-4.33149,0.685368,4.71226
-4.49805,0.69544,4.70138
-5.08934,0.622426,4.69625
2.29853,0.860596,5.11792
-0.611335,0.620839,4.62931
-0.675752,0.529484,4.61032
1.34232,0.619899,5.08868
-0.168679,0.470604,4.63922
-3.82712,0.0913748,4.91854
4.12834,0.691166,5.24517
1.0897,0.389753,5.1377
0.161924,0.290726,4.776
0.237763,0.110284,4.87593
4.08327,0.628665,6.33071
4.12661,0.519306,5.29976
2.38771,0.218664,5.26157
-0.252142,-0.237653,4.88013
-1.34177,-0.234912,4.84614
-4.96777,-0.955211,5.26858
-4.96777,-0.955211,5.26858
-5.30975,-1.44148,5.20712
-0.325138,-0.714195,5.03164
4.1323,0.0449027,5.48428
1.04685,-0.664365,5.28478
0.748146,-0.723205,5.10685
0.0732281,-0.882127,5.11325
4.0994,-0.129442,5.50079
2.65568,-0.503935,5.51378
3.48572,-0.404743,5.54097
1.09872,-1.00817,5.5767
-0.218652,-1.60171,5.15127
-1.16064,-1.74822,5.32373
2.84123,-0.925769,5.73846
-0.401283,-1.81201,5.40089
2.94361,-0.922433,5.73213
1.50587,-1.53275,5.59046
-0.95268,-2.32191,5.49839
3.92572,-0.973386,5.74951
3.22574,-1.23619,5.79214
-0.408942,-2.45073,7.69098
4.12866,-1.25233,5.87863
1.91887,-2.15358,7.26366
-0.582092,-2.82631,5.48237
-0.582092,-2.82631,5.48237
4.29493,-1.63782,6.37101
4.32083,-1.51549,5.75938
4.29422,-1.51771,5.72439
4.65636,-1.75905,7.33646
1.76898,1.22207,2.58189
3.55965,1.51293,3.92514
3.24407,1.56524,3.89866
3.27115,1.50062,3.90167
1.81411,1.5325,3.79318
3.24024,1.43095,3.953
3.13765,1.40793,3.90075
2.96792,1.37851,3.8652
1.1921,1.49202,3.67025
0.984007,1.45136,3.72193
0.867704,1.39254,3.56879
-0.967033,1.48098,3.59121
3.60493,1.31077,4.13396
3.35717,1.33458,4.01379
3.06758,1.28096,3.95242
2.72655,1.35222,3.88303
0.98805,1.31918,3.72441
0.926215,1.27869,3.71012
0.765411,1.34646,3.55864
-1.24815,1.38366,3.51185
-1.24815,1.38366,3.51185
-1.27753,1.34057,3.57678
-1.40714,1.29916,3.54129
-1.38942,1.40532,3.47307
-1.3841,1.39273,3.42067
-1.51077,1.31354,3.37989
-3.018,1.49456,3.50091
-2.90744,1.37044,3.54866
-1.71197,1.18207,3.5147
2.16208,1.1182,4.16119
1.55075,1.07935,4.00036
-1.31446,1.17876,4.40448
-2.50364,1.11481,3.66042
-2.60376,1.1441,3.64684
-2.65976,1.07619,3.72681
3.28036,1.21859,5.04229
2.07691,1.05742,4.22092
-1.40652,1.11015,4.44056
-1.65874,1.14775,4.41802
-2.26437,0.973061,3.78002
-5.25644,0.958434,4.59353
4.18226,1.1319,4.70441
3.36377,1.19402,5.04379
3.14392,1.09848,5.05548
1.44494,0.919556,4.55478
1.40987,0.83418,4.22476
4.0766,1.30069,6.25326
4.08558,1.1037,5.11427
3.10697,1.07139,5.06413
3.10697,1.07139,5.06413
2.69448,0.973963,5.06279
1.33658,0.767635,4.28725
-1.36373,0.655701,4.58895
-4.06096,0.55619,4.78433
-4.65026,0.560006,4.7438
-1.94054,0.416613,4.61544
-3.93494,0.351479,4.85987
-4.80054,0.361954,4.81426
3.81751,0.795433,5.18954
3.43627,0.788759,5.21826
-0.208422,0.327856,4.70356
-0.461176,0.384663,4.54485
-4.19366,0.176001,4.93767
-4.55333,0.185791,4.8619
4.07358,0.757481,5.21999
4.06038,0.690376,5.24061
1.91167,0.504729,5.15006
1.35937,0.396518,5.16193
1.35937,0.396518,5.16193
1.06848,0.490509,5.10869
1.03611,0.375692,4.79286
1.03785,0.300482,4.81479
-5.00315,-0.195638,4.92422
-5.29339,-0.210662,4.94177
3.74924,0.522821,5.27556
2.57908,0.486609,5.21132
1.50462,0.383557,5.17445
0.70398,0.120296,4.84648
-0.209467,0.0599603,4.81989
-0.102603,0.01627,4.82627
-4.22882,-0.506733,5.07887
-5.29087,-0.443232,5.01623
1.36893,0.167994,5.23441
1.05435,0.053249,4.96117
0.172584,-0.145187,4.96083
-1.33992,-0.365667,4.88384
-1.94209,-0.306944,4.8126
-4.62795,-0.697365,5.15727
-4.49565,-0.802721,5.17244
-4.99724,-0.698919,5.07099
-5.16178,-0.71699,5.09893
-5.28712,-0.817107,5.12738
-5.29469,-0.896467,5.15218
3.77988,0.360216,5.31919
1.34986,-0.101709,5.3145
0.730154,-0.225718,4.96763
0.512854,-0.185707,4.92288
0.152788,-0.216246,4.9703
-1.25098,-0.399738,4.88424
-1.11786,-0.535161,4.93377
-5.12177,-0.948108,5.20186
-5.28034,-1.06167,5.20046
-5.31266,-1.13503,5.23199
4.43814,0.395885,6.68512
1.05048,-0.197884,5.11845
-0.289766,-0.438489,4.96257
4.10903,0.228984,5.9116
4.10462,0.213013,5.94384
2.69127,-0.06372,5.38063
1.58726,-0.544206,5.45116
1.04947,-0.680678,5.14626
-0.0910925,-0.844014,5.10457
-0.392513,-1.02752,5.12155
3.06392,-0.295285,5.48311
3.06392,-0.295285,5.48311
1.4063,-0.678042,5.52863
-1.87317,-1.46664,5.17597
4.10453,-0.15293,5.98616
2.4741,-0.643517,5.54126
1.16092,-0.957325,5.5566
-0.38529,-1.37206,5.22904
-0.785305,-1.48784,5.23964
-2.1799,-1.711,5.3083
4.08836,-0.332994,6.40189
4.09855,-0.325019,6.14463
4.09855,-0.325019,6.14463
4.09873,-0.377593,6.1819
3.39849,-0.540551,5.57679
3.19448,-0.603541,5.58716
1.03887,-1.16742,5.56437
-0.634771,-1.6035,5.13026
2.15559,-1.11489,5.73013
1.29928,-1.36796,5.6629
1.29928,-1.36796,5.6629
0.669466,-1.47883,5.31569
3.70608,-0.814503,5.70074
3.40968,-0.890975,5.73504
2.39217,-1.09453,5.68996
1.62002,-1.36591,5.68001
1.38936,-1.37311,5.68732
4.10385,-0.785556,6.15923
2.29815,-1.35522,5.7135
1.29747,-1.55645,5.56057
3.82113,-0.974709,5.28297
4.12648,-0.979899,5.8062
-0.27455,-2.85105,8.41401
1.94668,-2.1343,6.77051
-0.274895,-3.28201,8.14581
4.29307,-1.43888,5.74429
1.93643,-2.46416,6.8716
1.94436,-2.50567,6.87944
4.02791,1.62772,3.99445
3.61051,1.59223,3.94195
2.11037,1.21366,2.41134
1.21004,1.21342,2.35527
3.7895,1.52067,4.08126
3.32548,1.45715,3.97033
2.99789,1.36222,3.87543
0.936683,1.39744,3.64223
0.936683,1.39744,3.64223
-0.0856957,1.47369,3.6396
-1.99277,1.52158,3.43109
-3.02778,1.57515,3.49091
3.81344,1.36071,4.15686
3.81344,1.36071,4.15686
2.98896,1.35572,3.89234
-1.18731,1.41471,3.57713
-1.79912,1.43412,3.43717
-3.05034,1.48328,3.4895
-3.19938,1.42895,3.47963
3.06157,1.25535,3.99369
2.736,1.21966,4.01827
1.9262,1.18503,3.94492
0.939928,1.17876,3.73221
0.932706,1.17192,3.70144
-1.33401,1.25033,3.52354
-2.7987,1.18014,3.64654
4.47162,1.21271,4.51962
3.52722,1.19647,4.1481
1.38822,1.09074,3.87741
3.43097,1.24841,5.08297
3.32861,1.27463,5.0137
3.31399,1.0686,4.23316
2.45276,1.0331,4.29076
1.48787,1.01456,4.00197
-5.18301,1.44079,6.31785
-1.66084,1.14728,4.45882
-1.92186,0.96542,3.84715
-2.34293,0.880308,3.88569
-2.35657,0.844206,3.90106
3.70211,1.08144,4.85392
3.3008,1.15788,5.04699
1.40681,0.911393,4.06769
-0.0191327,0.931357,4.58159
-2.15728,0.703819,4.0807
-5.13123,0.804011,4.64574
-4.91179,0.713226,4.68389
-5.12639,0.694237,4.67527
-10.8364,4.30833,21.7122
1.0552,0.854009,4.94904
1.06381,0.787822,4.67869
-3.87386,0.58682,4.76354
-5.18457,0.650655,4.68844
-5.18457,0.650655,4.68844
3.41926,0.949011,5.14823
3.20468,0.93902,5.1113
3.16167,0.920142,5.11289
2.0577,0.754448,5.11523
-1.65699,0.518687,4.59411
-2.08173,0.447598,4.58704
-4.2611,0.27442,4.86287
-4.83715,0.438141,4.79076
-4.9393,0.404643,4.78157
-5.16739,0.307139,4.78319
-5.14136,0.25239,4.82013
4.04692,1.07776,6.24931
1.06708,0.518491,4.76828
-0.131799,0.475603,4.68384
-0.663625,0.390164,4.61193
-0.827528,0.346039,4.63525
-4.29416,0.208529,4.87777
-4.30308,0.0766929,4.91473
-3.41914,-0.142376,5.07953
-3.61133,0.0130191,4.98239
2.53797,0.391317,5.22385
1.05129,0.185286,4.8587
-4.30536,-0.475108,5.10061
-4.43093,-0.514331,5.08886
4.13103,0.497219,5.30488
3.99512,0.435976,5.31595
3.4619,0.35569,5.30367
-0.748795,-0.153423,4.91835
-3.14991,-0.489029,5.15726
-3.98922,-0.567512,5.12809
-3.83248,-0.688242,5.17828
-5.00197,-0.698822,5.12154
4.07172,0.466733,6.48113
3.99028,0.414406,5.32142
3.94273,0.39354,5.32423
1.98278,0.0676264,5.2927
4.02282,0.283718,5.37451
-2.07582,-0.762846,4.96975
-4.80252,-1.20139,5.31811
-5.04834,-1.22495,5.2628
-5.41034,-1.42929,5.29697
4.07018,0.273041,6.54149
4.07018,0.273041,6.54149
4.07073,0.236536,6.55503
1.05032,-0.445533,5.07712
-13.1388,-2.892,9.65403
-5.4823,-1.5646,5.16106
-5.51594,-1.58937,5.20067
4.0696,0.144372,6.58198
2.37284,-0.27797,5.43576
-3.32126,-1.42343,5.37271
-3.15406,-1.56624,5.30714
-3.76777,-1.57275,5.27805
-0.743606,-1.18318,5.24178
-1.90022,-1.52191,5.24892
-1.78527,-1.4848,5.14419
-2.60558,-1.54066,5.27372
-2.356,-1.52379,5.1619
-1.26731,-1.48146,5.18224
-2.04013,-1.83628,5.13264
4.09126,-0.354817,6.34591
4.12451,-0.388411,5.57695
2.68498,-0.784697,5.60751
4.04771,-0.526925,5.61025
2.73644,-0.807482,5.65647
0.724941,-1.47384,5.30212
4.06109,-0.69299,6.84667
4.0623,-0.71092,6.85016
4.09946,-0.669544,5.66095
1.22611,-1.57109,5.54902
0.368704,-1.83106,5.43309
-0.419166,-1.99219,5.43358
-1.26667,-2.2189,5.38762
-1.12736,-2.25711,5.44105
3.41341,-0.993697,5.82184
3.11527,-1.09614,5.73746
-1.05877,-2.29998,5.45753
4.08849,-0.955112,5.75016
-0.801201,-2.4468,5.51265
2.70186,-1.54047,5.65508
-0.280141,-2.76911,8.32876
3.77294,-1.35208,5.79801
1.40615,-2.49435,8.50979
3.72425,-1.42873,5.79087
1.92448,-2.5802,7.27672
1.92448,-2.5802,7.27672
4.65149,-1.62916,7.14856
1.93701,-2.64008,6.91773
-0.418396,0.98821,4.4043
2.74248,1.08844,5.03689
3.35303,1.40188,4.01276
-1.60762,1.00017,4.52948
-0.751144,0.854084,4.58358
-1.57289,0.266761,4.66938
4.02225,-1.2118,5.82829
0.00389555,0.775631,4.6035
1.48479,-1.49639,5.58725
3.23332,-0.811316,5.65449
2.01943,-1.52847,5.62401
3.27462,-1.13051,5.75638
-0.372612,-2.36143,5.55421
4.00966,0.651751,5.2473
1.60223,-2.72762,6.90641
-0.816457,-2.03421,5.58164
1.55533,-1.49579,5.99638
2.04682,-2.39712,7.44151
-0.57897,-2.55143,5.47963
-0.608652,-2.57244,5.4993
2.87875,0.930157,5.18149
2.87875,0.930157,5.18149
1.04434,1.14513,3.80153
-1.20141,1.15038,3.75172
2.94036,-1.00119,5.71263
2.01388,1.01069,5.08433
1.60652,-0.109897,5.36057
0.612223,-0.905501,5.1401
3.69428,1.42375,4.1219
-1.61417,-0.25895,4.91146
2.57145,1.23317,4.05068
2.28048,1.21443,3.95037
-0.243438,1.14973,4.46457
2.6298,0.050286,5.37088
-3.0348,-1.14207,5.36626
-0.300304,-2.50751,8.17365
1.70285,-1.93311,6.66371
-1.02989,-3.44013,7.86083
-1.26286,1.34337,3.48921
2.31762,1.12792,4.03066
3.4505,0.807326,5.23416
-0.0182032,0.660923,4.64279
-1.99745,0.303728,4.64526
-3.15887,-0.230968,5.11157
-3.38393,-0.298866,5.0985
1.79786,-0.0222039,5.31501
-0.307758,-2.51532,7.96094
-0.317795,-2.66419,8.43353
1.79695,-2.02236,6.71812
1.91239,-2.29511,6.78191
3.24421,1.47683,3.93428
3.24421,1.47683,3.93428
3.63355,1.32038,4.12673
3.31989,1.34008,4.00721
2.46127,1.29398,3.87975
2.23346,1.38011,3.84218
1.32119,1.31633,3.75695
3.51081,1.24053,4.07328
2.32134,1.18501,4.00226
2.04715,1.12751,4.1012
1.44329,1.17759,3.81681
1.74367,1.11552,4.03632
-1.35049,1.09676,3.69773
4.04412,1.07655,5.1246
4.04412,1.07655,5.1246
1.32207,0.870568,4.67482
3.06535,0.901339,5.14398
1.03482,0.772246,4.56153
3.02043,0.789016,5.16157
1.05715,0.459653,5.13685
0.195765,0.306981,4.77309
-0.656996,0.258043,4.65953
2.03897,0.244822,5.26115
3.40801,0.251115,5.34471
1.06767,-0.059936,4.95929
1.04118,-0.378697,5.20644
0.509225,-0.462403,4.97047
-0.735246,-3.06961,7.72198
-1.00285,-3.21766,7.81727
0.971204,1.40128,3.69819
0.856606,1.41152,3.55152
0.847455,1.3302,3.60184
0.671175,1.32169,3.56486
-1.15696,1.31474,3.75083
2.4748,1.0698,4.30687
1.45895,1.03896,3.99439
-1.7216,1.2275,4.34414
2.13475,1.02692,4.23251
1.66541,0.958943,5.04145
1.6792,0.776427,5.07795
0.232984,0.680786,4.68742
-3.23677,0.501358,4.83452
-3.23677,0.501358,4.83452
4.09166,0.619478,5.26311
1.72224,0.236317,5.2177
-0.0973776,0.0888329,4.78946
-3.58403,-0.108898,5.05742
-3.58403,-0.108898,5.05742
1.82674,0.131396,5.28
3.3201,0.16148,5.35178
3.3201,0.16148,5.35178
-3.35466,-0.582315,5.1966
2.05251,-0.0483452,5.34017
1.03669,-0.441998,5.14299
